['a', 'b', 'a', 'b', 'a', 'b', 'a', 'c', 'b', 'd', 'a', 'd', 'c', 'b', 'a', 'b', 'a', 'b', 'c', 'c']
['a', 'a', 'a', 'a', 'a', 'a', 'c', 'b', 'd', 'b', 'c', 'b', 'b', 'b', 'd', 'b', 'd', 'c', 'c', 'c']
['a', 'b', 'a', 'b', 'a', 'b', 'c', 'd', 'a', 'b', 'd', 'b', 'd', 'c', 'd', 'b', 'b', 'b', 'd', 'd', 'c', 'd', 'd', 'd', 'b', 'd', 'a', 'c', 'c', 'a', 'd']
['a', 'a', 'a', 'a', 'a', 'c', 'a', 'c', 'b', 'c', 'a', 'b', 'a', 'd', 'd', 'c', 'a', 'a', 'c', 'd', 'c', 'b', 'a', 'a', 'a', 'c', 'a', 'b', 'b', 'a', 'b']
step,epoch,mean_loss,good_scores,bad_scores,diff
371,0,38.28958,-54.31233215332031,-60.71973419189453,6.407402038574219
372,0,38.841557,-54.30717468261719,-60.72381591796875,6.4166412353515625
373,0,29.194988,-54.30268096923828,-60.72867965698242,6.425998687744141
374,0,37.617626,-54.298179626464844,-60.73455810546875,6.436378479003906
375,0,38.802094,-54.29323959350586,-60.7403678894043,6.4471282958984375
376,0,33.225967,-54.28921127319336,-60.747249603271484,6.458038330078125
377,0,34.81211,-54.28569412231445,-60.75550842285156,6.469814300537109
378,0,38.03472,-54.28133773803711,-60.76278305053711,6.4814453125
379,0,30.227386,-54.276309967041016,-60.76896667480469,6.492656707763672
380,0,29.228615,-54.271915435791016,-60.775569915771484,6.503654479980469
381,0,34.740604,-54.268245697021484,-60.78147888183594,6.513233184814453
382,0,32.167057,-54.264923095703125,-60.787723541259766,6.522800445556641
383,0,28.533966,-54.26070022583008,-60.79285430908203,6.532154083251953
384,0,26.780764,-54.257022857666016,-60.799171447753906,6.542148590087891
385,0,37.35269,-54.2536735534668,-60.80696487426758,6.553291320800781
386,0,32.1618,-54.25123977661133,-60.81522750854492,6.563987731933594
387,0,26.653423,-54.24967575073242,-60.823265075683594,6.573589324951172
388,0,29.684025,-54.24782180786133,-60.83018493652344,6.582363128662109
389,0,30.785559,-54.245792388916016,-60.83543014526367,6.589637756347656
390,0,32.04936,-54.2440299987793,-60.84272766113281,6.598697662353516
391,0,33.25292,-54.243106842041016,-60.85110092163086,6.607994079589844
392,0,36.542236,-54.2415771484375,-60.85981369018555,6.618236541748047
393,0,28.338587,-54.23985290527344,-60.867794036865234,6.627941131591797
394,0,37.70938,-54.238155364990234,-60.87680435180664,6.638648986816406
395,0,27.852995,-54.23714828491211,-60.88664627075195,6.649497985839844
396,0,28.35771,-54.23574447631836,-60.89598083496094,6.660236358642578
397,0,33.6031,-54.234283447265625,-60.9039192199707,6.669635772705078
398,0,36.268585,-54.232723236083984,-60.91157913208008,6.678855895996094
399,0,35.02484,-54.2309455871582,-60.91989517211914,6.6889495849609375
400,0,37.622784,-54.22954559326172,-60.92818832397461,6.698642730712891
401,0,30.890055,-54.2277717590332,-60.93589782714844,6.708126068115234
402,0,30.951885,-54.225982666015625,-60.943359375,6.717376708984375
403,0,32.28165,-54.22480010986328,-60.95126724243164,6.726467132568359
404,0,28.77758,-54.222999572753906,-60.957801818847656,6.73480224609375
405,0,26.98395,-54.22120666503906,-60.96434783935547,6.743141174316406
406,0,34.903465,-54.21904373168945,-60.971412658691406,6.752368927001953
407,0,32.541134,-54.21725082397461,-60.978179931640625,6.760929107666016
408,0,30.735634,-54.21656036376953,-60.98624038696289,6.769680023193359
409,0,26.989391,-54.216331481933594,-60.99519348144531,6.778861999511719
410,0,30.470388,-54.21615982055664,-61.00486755371094,6.788707733154297
411,0,30.88372,-54.215354919433594,-61.01369857788086,6.798343658447266
412,0,32.062798,-54.21404266357422,-61.02300262451172,6.8089599609375
413,0,29.745068,-54.21253204345703,-61.030738830566406,6.818206787109375
414,0,35.231056,-54.21065902709961,-61.037994384765625,6.827335357666016
415,0,28.09726,-54.20852279663086,-61.045047760009766,6.836524963378906
416,0,36.505512,-54.20657730102539,-61.050296783447266,6.843719482421875
417,0,26.842102,-54.20466613769531,-61.056053161621094,6.851387023925781
418,0,32.39356,-54.20330810546875,-61.06210708618164,6.858798980712891
419,0,30.77144,-54.2027587890625,-61.06936264038086,6.866603851318359
420,0,30.791908,-54.20213317871094,-61.07758712768555,6.875453948974609
421,0,29.717106,-54.20136642456055,-61.084129333496094,6.882762908935547
422,0,31.908792,-54.20139694213867,-61.0926628112793,6.891265869140625
423,0,34.880527,-54.20140075683594,-61.10078811645508,6.899387359619141
424,0,33.600414,-54.20166015625,-61.10953903198242,6.907878875732422
425,0,34.919224,-54.20194625854492,-61.11820983886719,6.916263580322266
426,0,32.358753,-54.202518463134766,-61.125823974609375,6.923305511474609
427,0,30.785667,-54.203128814697266,-61.13336944580078,6.930240631103516
428,0,28.085787,-54.20386505126953,-61.14241409301758,6.938549041748047
429,0,33.722824,-54.204532623291016,-61.15090560913086,6.946372985839844
430,0,33.50106,-54.20615005493164,-61.159671783447266,6.953521728515625
431,0,36.196724,-54.20683288574219,-61.168418884277344,6.961585998535156
432,0,27.042912,-54.20722198486328,-61.17643737792969,6.969215393066406
433,0,26.93791,-54.20827102661133,-61.18437576293945,6.976104736328125
434,0,26.810654,-54.20867919921875,-61.19220733642578,6.983528137207031
435,0,31.132483,-54.208683013916016,-61.1984748840332,6.9897918701171875
436,0,33.38202,-54.20849609375,-61.205284118652344,6.996788024902344
437,0,26.846727,-54.2078742980957,-61.211944580078125,7.004070281982422
438,0,36.238487,-54.207157135009766,-61.218116760253906,7.010959625244141
439,0,26.749012,-54.20695877075195,-61.22477340698242,7.017814636230469
440,0,33.233097,-54.2074089050293,-61.23309326171875,7.025684356689453
441,0,30.599846,-54.208106994628906,-61.24189376831055,7.033786773681641
442,0,37.526596,-54.208946228027344,-61.25003433227539,7.041088104248047
443,0,29.472122,-54.21015548706055,-61.25830841064453,7.048152923583984
444,0,28.064402,-54.21159744262695,-61.26716232299805,7.055564880371094
445,0,37.705696,-54.21281433105469,-61.27558898925781,7.062774658203125
446,0,28.198153,-54.21431350708008,-61.283939361572266,7.0696258544921875
447,0,35.31113,-54.214759826660156,-61.290340423583984,7.075580596923828
448,0,33.324154,-54.21525955200195,-61.29783630371094,7.082576751708984
449,0,32.06354,-54.21638488769531,-61.30515670776367,7.088771820068359
450,0,32.189575,-54.217567443847656,-61.31447982788086,7.096912384033203
451,0,38.91745,-54.218849182128906,-61.32405471801758,7.105205535888672
452,0,26.610573,-54.22063064575195,-61.33333969116211,7.112709045410156
453,0,31.897038,-54.22260284423828,-61.34410095214844,7.121498107910156
454,0,29.472698,-54.2235107421875,-61.353328704833984,7.129817962646484
455,0,34.425526,-54.22539138793945,-61.363136291503906,7.137744903564453
456,0,32.3369,-54.22711181640625,-61.37358093261719,7.1464691162109375
457,0,37.09754,-54.2299690246582,-61.38652038574219,7.156551361083984
458,0,36.338627,-54.23179626464844,-61.39838790893555,7.166591644287109
459,0,31.293089,-54.23196029663086,-61.40739059448242,7.1754302978515625
460,0,36.34352,-54.231563568115234,-61.41575622558594,7.184192657470703
461,0,29.721848,-54.229949951171875,-61.422698974609375,7.1927490234375
462,0,34.790546,-54.22867965698242,-61.43014144897461,7.2014617919921875
463,0,29.556715,-54.226951599121094,-61.4356803894043,7.208728790283203
464,0,27.083498,-54.225120544433594,-61.440547943115234,7.215427398681641
465,0,33.18096,-54.2242431640625,-61.44622039794922,7.221977233886719
466,0,30.680979,-54.22416687011719,-61.45321273803711,7.229045867919922
467,0,32.005756,-54.22505569458008,-61.46198272705078,7.236927032470703
468,0,38.65127,-54.226680755615234,-61.47158432006836,7.244903564453125
469,0,28.39887,-54.227569580078125,-61.48011779785156,7.2525482177734375
470,0,37.0784,-54.229610443115234,-61.4904670715332,7.260856628417969
471,0,37.679256,-54.22991180419922,-61.498985290527344,7.269073486328125
472,0,26.871813,-54.2298698425293,-61.506675720214844,7.276805877685547
473,0,37.867397,-54.22907257080078,-61.51216506958008,7.283092498779297
474,0,26.942905,-54.22783279418945,-61.51586151123047,7.288028717041016
475,0,29.715385,-54.225772857666016,-61.518829345703125,7.293056488037109
476,0,28.272312,-54.22325134277344,-61.520809173583984,7.297557830810547
477,0,30.97255,-54.21991729736328,-61.52321243286133,7.303295135498047
478,0,29.67077,-54.216407775878906,-61.52521896362305,7.308811187744141
479,0,33.27588,-54.21406936645508,-61.528987884521484,7.314918518066406
480,0,29.472519,-54.211830139160156,-61.533233642578125,7.321403503417969
481,0,33.151817,-54.20991897583008,-61.537349700927734,7.327430725097656
482,0,30.518414,-54.20965576171875,-61.542144775390625,7.332489013671875
483,0,31.97557,-54.20954132080078,-61.54749298095703,7.33795166015625
484,0,32.10257,-54.2098274230957,-61.552337646484375,7.342510223388672
485,0,38.867634,-54.209930419921875,-61.55720138549805,7.347270965576172
486,0,38.912582,-54.20975112915039,-61.56132888793945,7.3515777587890625
487,0,33.73909,-54.20817184448242,-61.56528854370117,7.35711669921875
488,0,36.397476,-54.20561218261719,-61.568607330322266,7.362995147705078
489,0,29.950197,-54.20246124267578,-61.57155990600586,7.369098663330078
490,0,39.021816,-54.20005798339844,-61.57429504394531,7.374237060546875
491,0,30.86248,-54.19757843017578,-61.576622009277344,7.3790435791015625
492,0,28.376118,-54.1951904296875,-61.57878875732422,7.383598327636719
493,0,29.39322,-54.1937370300293,-61.58156967163086,7.3878326416015625
494,0,36.008602,-54.19269943237305,-61.58614730834961,7.3934478759765625
495,0,36.361225,-54.19135665893555,-61.590553283691406,7.399196624755859
496,0,32.613564,-54.188961029052734,-61.59288024902344,7.403919219970703
497,0,30.857716,-54.18706130981445,-61.595237731933594,7.408176422119141
498,0,33.361217,-54.18601608276367,-61.59775924682617,7.4117431640625
499,0,35.944958,-54.18566131591797,-61.601234436035156,7.4155731201171875
