step,epoch,mean_loss,good_scores,bad_scores,diff
389,0,31.328194,-55.40261459350586,-56.53025436401367,1.1276397705078125
390,0,34.1693,-55.40119552612305,-56.53155517578125,1.1303596496582031
391,0,30.018967,-55.399776458740234,-56.5328483581543,1.1330718994140625
392,0,34.18815,-55.398460388183594,-56.53416442871094,1.1357040405273438
393,0,39.71141,-55.397178649902344,-56.535491943359375,1.1383132934570312
394,0,36.978294,-55.3958740234375,-56.536827087402344,1.1409530639648438
395,0,34.369476,-55.39447784423828,-56.53812026977539,1.1436424255371094
396,0,28.659576,-55.393096923828125,-56.53942108154297,1.1463241577148438
397,0,28.527271,-55.39185333251953,-56.54079055786133,1.1489372253417969
398,0,38.313637,-55.39054870605469,-56.542144775390625,1.1515960693359375
399,0,38.2483,-55.38914108276367,-56.54349899291992,1.15435791015625
400,0,34.271744,-55.3878173828125,-56.54486846923828,1.1570510864257812
401,0,35.582985,-55.386505126953125,-56.54623031616211,1.1597251892089844
402,0,39.609364,-55.385169982910156,-56.547637939453125,1.1624679565429688
403,0,32.7666,-55.3839111328125,-56.549034118652344,1.1651229858398438
404,0,32.739796,-55.382625579833984,-56.55045700073242,1.1678314208984375
405,0,34.293854,-55.381343841552734,-56.55186080932617,1.1705169677734375
406,0,31.446348,-55.38018035888672,-56.553253173828125,1.1730728149414062
407,0,39.67213,-55.37895584106445,-56.554683685302734,1.1757278442382812
408,0,34.221283,-55.377681732177734,-56.556068420410156,1.1783866882324219
409,0,34.29908,-55.376338958740234,-56.55742263793945,1.1810836791992188
410,0,37.01635,-55.37498474121094,-56.55875778198242,1.1837730407714844
411,0,34.332897,-55.37361145019531,-56.560062408447266,1.1864509582519531
412,0,27.402569,-55.372196197509766,-56.561336517333984,1.1891403198242188
413,0,31.325342,-55.37089538574219,-56.56264114379883,1.1917457580566406
414,0,32.951775,-55.36961364746094,-56.563880920410156,1.1942672729492188
415,0,30.099367,-55.368370056152344,-56.56510543823242,1.1967353820800781
416,0,27.25137,-55.36724090576172,-56.56634521484375,1.1991043090820312
417,0,38.31253,-55.36606979370117,-56.56758117675781,1.2015113830566406
418,0,28.695507,-55.3648567199707,-56.56880187988281,1.2039451599121094
419,0,34.072147,-55.363685607910156,-56.570072174072266,1.2063865661621094
420,0,32.823868,-55.36252212524414,-56.571346282958984,1.2088241577148438
421,0,30.136272,-55.36136245727539,-56.5726203918457,1.2112579345703125
422,0,32.960606,-55.36015319824219,-56.57386779785156,1.213714599609375
423,0,31.323938,-55.359031677246094,-56.57514953613281,1.2161178588867188
424,0,28.596596,-55.357933044433594,-56.576438903808594,1.218505859375
425,0,39.702583,-55.35667419433594,-56.57769012451172,1.2210159301757812
426,0,28.530352,-55.35544967651367,-56.57900619506836,1.2235565185546875
427,0,31.423206,-55.354278564453125,-56.580326080322266,1.2260475158691406
428,0,31.43464,-55.35302734375,-56.58163070678711,1.2286033630371094
429,0,35.53222,-55.35184097290039,-56.58293151855469,1.2310905456542969
430,0,35.546616,-55.35065841674805,-56.5842170715332,1.2335586547851562
431,0,30.035608,-55.34946060180664,-56.585514068603516,1.236053466796875
432,0,27.43029,-55.34828567504883,-56.58675003051758,1.23846435546875
433,0,33.003662,-55.347110748291016,-56.58793640136719,1.2408256530761719
434,0,30.105892,-55.34595489501953,-56.5890998840332,1.2431449890136719
435,0,38.250736,-55.34474182128906,-56.59029006958008,1.2455482482910156
436,0,30.114342,-55.34353256225586,-56.591434478759766,1.2479019165039062
437,0,35.57875,-55.342262268066406,-56.59258270263672,1.2503204345703125
438,0,27.33115,-55.34103775024414,-56.593719482421875,1.2526817321777344
439,0,32.833813,-55.339820861816406,-56.59486770629883,1.2550468444824219
440,0,38.37636,-55.3384895324707,-56.596004486083984,1.2575149536132812
441,0,27.332876,-55.3372688293457,-56.597145080566406,1.2598762512207031
442,0,27.497778,-55.33604431152344,-56.598228454589844,1.2621841430664062
443,0,36.888046,-55.33477783203125,-56.59935760498047,1.2645797729492188
444,0,38.145535,-55.33351135253906,-56.600555419921875,1.2670440673828125
445,0,28.63644,-55.33222198486328,-56.60177230834961,1.2695503234863281
446,0,27.380444,-55.331016540527344,-56.602962493896484,1.2719459533691406
447,0,38.327614,-55.329795837402344,-56.604148864746094,1.27435302734375
448,0,38.194702,-55.328529357910156,-56.60540771484375,1.2768783569335938
449,0,28.671024,-55.32727813720703,-56.60663604736328,1.27935791015625
450,0,38.128895,-55.3260498046875,-56.60791015625,1.2818603515625
451,0,35.49974,-55.32482147216797,-56.60920333862305,1.2843818664550781
452,0,31.465775,-55.32352066040039,-56.61049270629883,1.2869720458984375
453,0,39.71908,-55.3222541809082,-56.61178970336914,1.2895355224609375
454,0,39.640377,-55.320892333984375,-56.613094329833984,1.2922019958496094
455,0,35.495247,-55.31951141357422,-56.614410400390625,1.2948989868164062
456,0,30.082146,-55.31825637817383,-56.61570358276367,1.2974472045898438
457,0,36.796318,-55.31703186035156,-56.617061614990234,1.3000297546386719
458,0,30.066895,-55.31586456298828,-56.61840057373047,1.3025360107421875
459,0,28.680405,-55.314796447753906,-56.6197509765625,1.3049545288085938
460,0,28.647972,-55.31375503540039,-56.6211051940918,1.3073501586914062
461,0,34.26819,-55.312679290771484,-56.622398376464844,1.3097190856933594
462,0,30.065353,-55.31154251098633,-56.62367248535156,1.3121299743652344
463,0,28.685062,-55.310420989990234,-56.62491226196289,1.3144912719726562
464,0,34.04802,-55.30930709838867,-56.626216888427734,1.3169097900390625
465,0,38.294033,-55.30813980102539,-56.62751770019531,1.3193778991699219
466,0,28.693195,-55.30701446533203,-56.628780364990234,1.3217658996582031
467,0,39.517834,-55.305938720703125,-56.63011169433594,1.3241729736328125
468,0,30.055517,-55.304840087890625,-56.63140869140625,1.326568603515625
469,0,28.603367,-55.30378723144531,-56.632713317871094,1.3289260864257812
470,0,35.44323,-55.30267333984375,-56.63407897949219,1.3314056396484375
471,0,32.75237,-55.30154037475586,-56.635433197021484,1.333892822265625
472,0,36.930893,-55.30042266845703,-56.63676834106445,1.3363456726074219
473,0,37.077663,-55.299156188964844,-56.6380500793457,1.3388938903808594
474,0,35.379166,-55.29790496826172,-56.639347076416016,1.3414421081542969
475,0,35.415493,-55.29670333862305,-56.64068603515625,1.3439826965332031
476,0,31.456738,-55.29558181762695,-56.64199447631836,1.3464126586914062
477,0,37.00813,-55.294532775878906,-56.64323806762695,1.3487052917480469
478,0,35.4654,-55.29341506958008,-56.64452362060547,1.3511085510253906
479,0,28.653511,-55.292320251464844,-56.64580535888672,1.353485107421875
480,0,32.688087,-55.29126739501953,-56.64710998535156,1.3558425903320312
481,0,30.157372,-55.29013442993164,-56.648353576660156,1.3582191467285156
482,0,34.13638,-55.28897476196289,-56.64961624145508,1.3606414794921875
483,0,31.4042,-55.287803649902344,-56.650848388671875,1.3630447387695312
484,0,28.724438,-55.28658676147461,-56.65204620361328,1.3654594421386719
485,0,39.583427,-55.2853889465332,-56.65324783325195,1.36785888671875
486,0,36.93464,-55.28415298461914,-56.654476165771484,1.3703231811523438
487,0,31.397549,-55.2829704284668,-56.65572738647461,1.3727569580078125
488,0,30.013342,-55.28180694580078,-56.656959533691406,1.375152587890625
489,0,32.65042,-55.280765533447266,-56.65824508666992,1.3774795532226562
490,0,31.27125,-55.27979278564453,-56.65958023071289,1.3797874450683594
491,0,29.934977,-55.278831481933594,-56.66090774536133,1.3820762634277344
492,0,36.95466,-55.27769470214844,-56.66221618652344,1.384521484375
493,0,39.8167,-55.276466369628906,-56.663490295410156,1.38702392578125
494,0,27.332409,-55.27520751953125,-56.66474151611328,1.3895339965820312
495,0,27.300896,-55.2740592956543,-56.665992736816406,1.3919334411621094
496,0,38.121304,-55.272953033447266,-56.66730499267578,1.3943519592285156
497,0,35.584393,-55.27174377441406,-56.668601989746094,1.3968582153320312
498,0,32.708282,-55.27055740356445,-56.669898986816406,1.3993415832519531
499,0,39.51978,-55.26932907104492,-56.6712532043457,1.4019241333007812
