['a', 'b', 'a', 'b', 'a', 'b', 'a', 'c', 'b', 'd', 'a', 'd', 'c', 'b', 'a', 'b', 'a', 'b', 'c', 'c']
['a', 'a', 'a', 'a', 'a', 'a', 'c', 'b', 'd', 'b', 'c', 'b', 'b', 'b', 'd', 'b', 'd', 'c', 'c', 'c']
['a', 'b', 'a', 'b', 'a', 'b', 'c', 'd', 'a', 'b', 'd', 'b', 'd', 'c', 'd', 'b', 'b', 'b', 'd', 'd', 'c', 'd', 'd', 'd', 'b', 'd', 'a', 'c', 'c', 'a', 'd']
['a', 'a', 'a', 'a', 'a', 'c', 'a', 'c', 'b', 'c', 'a', 'b', 'a', 'd', 'd', 'c', 'a', 'a', 'c', 'd', 'c', 'b', 'a', 'a', 'a', 'c', 'a', 'b', 'b', 'a', 'b']
step,epoch,mean_loss,good_scores,bad_scores,diff
375,0,29.678833,-54.319881439208984,-68.96839141845703,14.648509979248047
376,0,38.83941,-54.30502700805664,-68.9717025756836,14.666675567626953
377,0,38.423553,-54.30059051513672,-68.98091125488281,14.680320739746094
378,0,32.529556,-54.323211669921875,-69.03069305419922,14.707481384277344
379,0,36.099762,-54.31980895996094,-69.0376968383789,14.717887878417969
380,0,38.332005,-54.33484649658203,-69.07600402832031,14.741157531738281
381,0,36.986206,-54.36640548706055,-69.11432647705078,14.747920989990234
382,0,34.37449,-54.386375427246094,-69.13935089111328,14.752975463867188
383,0,28.561058,-54.400936126708984,-69.15614318847656,14.755207061767578
384,0,28.333755,-54.41620635986328,-69.17696380615234,14.760757446289062
385,0,36.687386,-54.41828918457031,-69.19165802001953,14.773368835449219
386,0,31.940826,-54.419883728027344,-69.19322967529297,14.773345947265625
387,0,35.303318,-54.44530487060547,-69.21533966064453,14.770034790039062
388,0,39.669342,-54.45832824707031,-69.2193832397461,14.761054992675781
389,0,35.53102,-54.48308563232422,-69.24603271484375,14.762947082519531
390,0,28.641699,-54.49824905395508,-69.25911712646484,14.760868072509766
391,0,28.054836,-54.525917053222656,-69.28453063964844,14.758613586425781
392,0,39.6609,-54.52313232421875,-69.2901840209961,14.767051696777344
393,0,33.223663,-54.521934509277344,-69.30829620361328,14.786361694335938
394,0,38.759754,-54.495731353759766,-69.28511047363281,14.789379119873047
395,0,28.158936,-54.47161865234375,-69.2552261352539,14.783607482910156
396,0,39.604004,-54.46556854248047,-69.22978210449219,14.764213562011719
397,0,37.864258,-54.447452545166016,-69.1313247680664,14.68387222290039
398,0,31.20054,-54.45144271850586,-69.06898498535156,14.617542266845703
399,0,34.490524,-54.46111297607422,-69.00584411621094,14.544731140136719
400,0,29.034927,-54.48400115966797,-68.95906066894531,14.475059509277344
401,0,31.331724,-54.54586410522461,-68.96784210205078,14.421977996826172
402,0,33.807312,-54.626182556152344,-69.0118637084961,14.38568115234375
403,0,33.79545,-54.74327850341797,-69.07981872558594,14.336540222167969
404,0,31.506817,-54.890682220458984,-69.17950439453125,14.288822174072266
405,0,34.96287,-55.00871658325195,-69.26493835449219,14.256221771240234
406,0,33.028507,-55.10760498046875,-69.369140625,14.26153564453125
407,0,31.003479,-55.18678283691406,-69.46321868896484,14.276435852050781
408,0,34.721363,-55.22889709472656,-69.53129577636719,14.302398681640625
409,0,33.46146,-55.270843505859375,-69.58547973632812,14.31463623046875
410,0,29.012611,-55.32242202758789,-69.67019653320312,14.347774505615234
411,0,26.894476,-55.38621139526367,-69.77254486083984,14.386333465576172
412,0,26.297026,-55.476383209228516,-69.88826751708984,14.411884307861328
413,0,40.007725,-55.52986145019531,-69.98545837402344,14.455596923828125
414,0,33.92822,-55.569435119628906,-70.08283996582031,14.513404846191406
415,0,30.289701,-55.64052963256836,-70.18828582763672,14.54775619506836
416,0,42.01346,-55.58456039428711,-70.14456176757812,14.560001373291016
417,0,36.01827,-55.49724197387695,-70.05204010009766,14.554798126220703
418,0,29.604824,-55.38425827026367,-69.95011138916016,14.565853118896484
419,0,25.751814,-55.30219650268555,-69.86801147460938,14.565814971923828
420,0,29.133713,-55.18003463745117,-69.74382019042969,14.563785552978516
421,0,36.90496,-55.05326461791992,-69.64266967773438,14.589405059814453
422,0,34.39037,-54.961483001708984,-69.5920639038086,14.63058090209961
423,0,30.911705,-54.88636016845703,-69.56773376464844,14.681373596191406
424,0,35.463547,-54.805049896240234,-69.5274887084961,14.72243881225586
425,0,35.871887,-54.769283294677734,-69.51671600341797,14.747432708740234
426,0,37.80253,-54.725120544433594,-69.48373413085938,14.758613586425781
427,0,34.420853,-54.70747756958008,-69.467041015625,14.759563446044922
428,0,28.128166,-54.70756149291992,-69.46951293945312,14.761951446533203
429,0,33.174625,-54.695594787597656,-69.45177459716797,14.756179809570312
430,0,34.211727,-54.707855224609375,-69.45458221435547,14.746726989746094
431,0,28.629213,-54.71669387817383,-69.46405792236328,14.747364044189453
432,0,28.032507,-54.697608947753906,-69.44779205322266,14.75018310546875
433,0,37.86694,-54.63608932495117,-69.37484741210938,14.738758087158203
434,0,32.75306,-54.59545135498047,-69.33943939208984,14.743988037109375
435,0,32.05083,-54.58185577392578,-69.31452941894531,14.732673645019531
436,0,28.492403,-54.58803939819336,-69.3088607788086,14.720821380615234
437,0,36.86785,-54.62151336669922,-69.33133697509766,14.709823608398438
438,0,32.465485,-54.6424560546875,-69.3548355102539,14.712379455566406
439,0,35.641006,-54.665374755859375,-69.38750457763672,14.722129821777344
440,0,31.256344,-54.67851638793945,-69.4323501586914,14.753833770751953
441,0,28.357689,-54.684173583984375,-69.47337341308594,14.789199829101562
442,0,28.467947,-54.679866790771484,-69.52169036865234,14.84182357788086
443,0,35.672577,-54.65182113647461,-69.56001281738281,14.908191680908203
444,0,39.803905,-54.6218376159668,-69.5871810913086,14.965343475341797
445,0,37.070038,-54.566837310791016,-69.60783386230469,15.040996551513672
446,0,31.564766,-54.52800750732422,-69.62130737304688,15.093299865722656
447,0,37.296406,-54.48075866699219,-69.61207580566406,15.131317138671875
448,0,38.54073,-54.43638610839844,-69.59102630615234,15.154640197753906
449,0,39.056206,-54.41263198852539,-69.56902313232422,15.156391143798828
450,0,31.58761,-54.4012451171875,-69.56855010986328,15.167304992675781
451,0,35.23772,-54.404754638671875,-69.5814208984375,15.176666259765625
452,0,34.49607,-54.418357849121094,-69.60218811035156,15.183830261230469
453,0,29.448427,-54.45294952392578,-69.63988494873047,15.186935424804688
454,0,33.940144,-54.485721588134766,-69.67082977294922,15.185108184814453
455,0,30.950878,-54.52128219604492,-69.70773315429688,15.186450958251953
456,0,39.53135,-54.51295471191406,-69.71895599365234,15.206001281738281
457,0,26.785555,-54.494659423828125,-69.72246551513672,15.227806091308594
458,0,37.542805,-54.45859146118164,-69.66783905029297,15.209247589111328
459,0,39.02089,-54.41606903076172,-69.61247253417969,15.196403503417969
460,0,30.849058,-54.34991455078125,-69.52359008789062,15.173675537109375
461,0,25.922638,-54.31552505493164,-69.47501373291016,15.159488677978516
462,0,36.99595,-54.30716323852539,-69.45368957519531,15.146526336669922
463,0,33.087124,-54.283103942871094,-69.41626739501953,15.133163452148438
464,0,35.183933,-54.27186584472656,-69.38975524902344,15.117889404296875
465,0,33.702892,-54.264102935791016,-69.36552429199219,15.101421356201172
466,0,36.137196,-54.26283645629883,-69.3563003540039,15.093463897705078
467,0,32.16092,-54.26556396484375,-69.35836029052734,15.092796325683594
468,0,35.232513,-54.25947189331055,-69.3588638305664,15.09939193725586
469,0,30.854332,-54.260597229003906,-69.35426330566406,15.093666076660156
470,0,37.990005,-54.25075912475586,-69.3362808227539,15.085521697998047
471,0,35.573944,-54.26279830932617,-69.3349380493164,15.072139739990234
472,0,35.7073,-54.269344329833984,-69.3279037475586,15.05855941772461
473,0,26.69675,-54.308353424072266,-69.36532592773438,15.05697250366211
474,0,36.028515,-54.37049102783203,-69.42350006103516,15.053009033203125
475,0,33.71123,-54.435726165771484,-69.47201538085938,15.03628921508789
476,0,31.856407,-54.50864791870117,-69.53668975830078,15.02804183959961
477,0,39.959084,-54.55005645751953,-69.55419158935547,15.004135131835938
478,0,37.841637,-54.595279693603516,-69.58673095703125,14.991451263427734
479,0,32.98726,-54.63682174682617,-69.59928131103516,14.962459564208984
480,0,35.677406,-54.67529296875,-69.61406707763672,14.938774108886719
481,0,34.954144,-54.71803665161133,-69.62036895751953,14.902332305908203
482,0,32.367596,-54.73168182373047,-69.58551025390625,14.853828430175781
483,0,36.06246,-54.76722717285156,-69.572265625,14.805038452148438
484,0,27.396858,-54.783695220947266,-69.54206085205078,14.758365631103516
485,0,34.984913,-54.771663665771484,-69.49842071533203,14.726757049560547
486,0,32.310944,-54.734947204589844,-69.45211791992188,14.717170715332031
487,0,37.097977,-54.73435592651367,-69.44117736816406,14.70682144165039
488,0,35.464638,-54.742462158203125,-69.43243408203125,14.689971923828125
489,0,27.887312,-54.74568176269531,-69.41280364990234,14.667121887207031
490,0,32.223877,-54.72269821166992,-69.38095092773438,14.658252716064453
491,0,29.979235,-54.69818878173828,-69.35356140136719,14.655372619628906
492,0,28.347343,-54.702449798583984,-69.3449478149414,14.642498016357422
493,0,39.29407,-54.70384216308594,-69.34693908691406,14.643096923828125
494,0,30.864851,-54.71025466918945,-69.35514831542969,14.644893646240234
495,0,32.558445,-54.741065979003906,-69.3841552734375,14.643089294433594
496,0,36.49897,-54.73100280761719,-69.37342834472656,14.642425537109375
497,0,39.47252,-54.70539474487305,-69.33775329589844,14.63235855102539
498,0,28.0364,-54.695674896240234,-69.31800842285156,14.622333526611328
499,0,35.227314,-54.67763900756836,-69.3056869506836,14.628047943115234
