SF	Freq	Lemma	Analysis	Segmentation
visszanéz	1	visszanéz	V.IND.PRS.INDF.3.SG	visszanéz
visszanéz	1	visszanéz	V.IND.PRS.INDF.3.SG	visszanéz
dobálás	1	dobál	V-V.MSDR	dobál-ás
dobálás	1	dobál	V-V.MSDR	dobál-ás
játszol	37	játszik	V-IND.PRS.INDF.2.SG(Ol)	játsz-ol
dobtam	7	dob	V-IND.PST.INDF.1.SG	dob-tam
dobtam	7	dob	V-IND.PST.DEF.1.SG	dob-tam
megvesz	3	megvesz	V.IND.PRS.INDF.3.SG	megvesz
megvesz	3	megvesz	V.IND.PRS.INDF.3.SG	megvesz
megvesz	3	megvesz	V.IND.PRS.INDF.3.SG	megvesz
viszi	17	visz	V-IND.PRS.DEF.3.SG(i)	visz-i
házik	2	házi	N.NOM-PL	házi-k
mondod	43	mond	V-IND.PRS.DEF.2.SG	mond-od
várnak	4	vár	N.SG-DAT.SG	vár-nak
várnak	4	vár	V-IND.PRS.INDF.3.PL	vár-nak
tornya	2	torony	N.NOM-PSS3S.SG	torony-a
kihúzott	1	kihúz	V-IND.PST.INDF.3.SG	kihúz-ott
kihúzott	1	kihúz	V-V.PTCP.PST	kihúz-ott
orrát	15	orr	N.SG-PSS3S-ACC	orr-a-t
orrát	15	orra	N.SG-ACC	orra-t
vár	24	vár	N.NOM.SG	vár
vár	24	vár	V.IND.PRS.INDF.3.SG	vár
babák	32	baba	N.NOM-PL	baba-k
babák	32	baba	ADJ.NOM-PL	baba-k
vigyázni	14	vigyáz	V-NFIN	vigyáz-ni
vigyázni	14	vigyáz	V-NFIN	vigyáz-ni
dönt	2	dönt	V.IND.PRS.INDF.3.SG	dönt
csodálatos	10	csodálatos	ADJ.NOM.SG	csodálatos
földrengés	1	földrengés	N.NOM.SG	földrengés
rázd	5	ráz	V-SBJV.PRS.DEF.2.SG	ráz-d
rázzam	1	ráz	V-SBJV.PRS.DEF.1.SG	ráz-jam
remeg	1	remeg	V.IND.PRS.INDF.3.SG	remeg
remeg	1	remeg	V.IND.PRS.INDF.3.SG	remeg
figyeljétek	1	figyel	V-SBJV.PRS.DEF.2.PL	figyel-jétek
figyeljetek	4	figyel	V-SBJV.PRS.INDF.2.PL	figyel-jetek
alacsony	1	alacsony	ADJ.NOM.SG	alacsony
eldöntötted	1	eldönt	V-IND.PST.DEF.2.SG	eldönt-ötted
házikót	26	házikó	N.SG-ACC	házikó-t
ebédem	1	ebéd	N.NOM-PSS1S.SG	ebéd-em
vacsorázom	1	vacsorázik	V-IND.PRS.DEF.1.SG	vacsoráz-om
vacsorázom	1	vacsorázik	V-IND.PRS.DEF.1.SG	vacsoráz-om
vacsorázol	2	vacsorázik	V-IND.PRS.INDF.2.SG(Ol)	vacsoráz-ol
vacsorázol	2	vacsorázik	V-IND.PRS.INDF.2.SG(Ol)	vacsoráz-ol
ebédel	1	ebédel	V.IND.PRS.INDF.3.SG	ebédel
vacsorázni	4	vacsorázik	V-NFIN	vacsoráz-ni
vacsorázni	4	vacsorázik	V-NFIN	vacsoráz-ni
foglak	5	fog	V-IND.PRS.LGSPEC1.1.SG	fog-lak
ágyon	6	ágy	N.SG-ON+ESS	ágy-on
fogta	2	fog	V-IND.PST.DEF.3.SG	fog-ta
szobor	4	szobor	N.NOM.SG	szobor
találjuk	2	talál	V-IND.PRS.DEF.1.PL	talál-juk
találjuk	2	talál	V-SBJV.PRS.DEF.1.PL	talál-juk
Gyuri	25	Gyuri	N.NOM.SG	Gyuri
adjuk	30	ad	V-IND.PRS.DEF.1.PL	ad-juk
adjuk	30	ad	V-SBJV.PRS.DEF.1.PL	ad-juk
korona	4	korona	N.NOM.SG	korona
verekedj	2	verekedik	V-SBJV.PRS.INDF.2.SG	vereked-j
beszéljünk	2	beszél	V-SBJV.PRS.INDF.1.PL	beszél-jünk
telefonon	9	telefon	N.SG-ON+ESS	telefon-on
apu	143	apu	N.NOM.SG	apu
odaadod	13	odaad	V-IND.PRS.DEF.2.SG	odaad-od
ütni	1	üt	V-NFIN	üt-ni
csecse	4	csecs	N.NOM-PSS3S.SG	csecs-e
figyeld	11	figyel	V-SBJV.PRS.DEF.2.SG	figyel-d
iskola	4	iskola	N.NOM.SG	iskola
mutatni	4	mutat	V-NFIN	mutat-ni
szeretné	2	szeret	V-COND.PRS.DEF.3.SG	szeret-né
csipogó	1	csipog	V-V.PTCP.PRS	csipog-ó
csipogó	1	csipog	V-V.PTCP.PRS	csipog-ó
csipog	1	csipog	V.IND.PRS.INDF.3.SG	csipog
csipog	1	csipog	V.IND.PRS.INDF.3.SG	csipog
béka	29	béka	N.NOM.SG	béka
bika	2	bika	N.NOM.SG	bika
elesni	2	elesik	V-NFIN	eles-ni
elesni	2	elesik	V-NFIN	eles-ni
vegyek	10	vesz	V-SBJV.PRS.INDF.1.SG	vesz-jek
alsó	2	alsó	ADJ.NOM.SG	alsó
kötény	21	kötény	N.NOM.SG	kötény
kiabálás	2	kiabál	V-V.MSDR	kiabál-ás
háztól	2	ház	N.SG-AT+ABL	ház-tól
jár	17	jár	V.IND.PRS.INDF.3.SG	jár
számolunk	9	számol	V-IND.PRS.INDF.1.PL	számol-unk
dere	30	dér	N.NOM-PSS3S.SG	dér-e
számolj	1	számol	V-SBJV.PRS.INDF.2.SG	számol-j
megmondom	7	megmond	V-IND.PRS.DEF.1.SG	megmond-om
megmondom	7	megmond	V-IND.PRS.DEF.1.SG	megmond-om
hoz	26	hoz	V.IND.PRS.INDF.3.SG	hoz
játsszatok	4	játszik	V-SBJV.PRS.INDF.2.PL	játsz-jatok
húsz	6	húsz	N.NOM.SG	húsz
nézzetek	2	néz	V-SBJV.PRS.INDF.2.PL	néz-jetek
hat	29	hat	N.NOM.SG	hat
hat	29	hat	V.IND.PRS.INDF.3.SG	hat
nyolc	29	nyolc	N.NOM.SG	nyolc
öt	50	öt	N.NOM.SG	öt
dugd	26	dug	V-SBJV.PRS.DEF.2.SG	dug-d
meglátja	2	meglát	V-IND.PRS.DEF.3.SG	meglát-ja
rontom	2	ront	V-IND.PRS.DEF.1.SG	ront-om
teát	28	tea	N.SG-ACC	tea-t
tea	10	tea	N.NOM.SG	tea
tegyünk	27	tesz	V-SBJV.PRS.INDF.1.PL	tesz-jünk
szólok	8	szól	V-IND.PRS.INDF.1.SG	szól-ok
kevés	12	kevés	ADJ.NOM.SG	kevés
rak	12	rak	V.IND.PRS.INDF.3.SG	rak
rakom	6	rak	V-IND.PRS.DEF.1.SG	rak-om
engedi	14	enged	V-IND.PRS.DEF.3.SG(i)	enged-i
várni	4	vár	V-NFIN	vár-ni
Gyurihoz	1	Gyuri	N.SG-AT+ALL	Gyuri-hoz
telefon	42	telefon	N.NOM.SG	telefon
Andim	2	Andi	N.NOM-PSS1S.SG	Andi-m
számolok	5	számol	V-IND.PRS.INDF.1.SG	számol-ok
számolsz	2	számol	V-IND.PRS.INDF.2.SG(asz)	számol-sz
fért	3	fér	V-IND.PST.INDF.3.SG	fér-t
fért	3	fér	V-V.PTCP.PST	fér-t
rók	1	ró	N.NOM-PL	ró-k
fölülünk	1	fölül	V-IND.PRS.INDF.1.PL	fölül-ünk
járok	1	jár	V-IND.PRS.INDF.1.SG	jár-ok
dolgozni	24	dolgozik	V-NFIN	dolgoz-ni
hét	13	hé	N.SG-ACC	hé-t
hét	13	hét	N.NOM.SG	hét
hét	13	hét	N.NOM.SG	hét
megkeresek	1	megkeres	V-IND.PRS.INDF.1.SG	megkeres-ek
daru	31	daru	N.NOM.SG	daru
daru	31	daru	N.NOM.SG	daru
darut	8	daru	N.SG-ACC	daru-t
számolják	2	számol	V-IND.PRS.DEF.3.PL	számol-ják
számolják	2	számol	V-SBJV.PRS.DEF.3.PL	számol-ják
számolni	4	számol	V-NFIN	számol-ni
kilenc	14	kilenc	N.NOM.SG	kilenc
ülsz	15	ül	V-IND.PRS.INDF.2.SG(asz)	ül-sz
felülök	2	felül	V-IND.PRS.INDF.1.SG	felül-ök
elromlik	3	elromlik	V.IND.PRS.INDF.3.SG	elromlik
számolja	2	számol	V-IND.PRS.DEF.3.SG	számol-ja
számolja	2	számol	V-SBJV.PRS.DEF.3.SG	számol-ja
számol	9	számol	V.IND.PRS.INDF.3.SG	számol
elvetted	3	elvesz	V-IND.PST.DEF.2.SG	elvesz-tted
autót	100	autó	N.SG-ACC	autó-t
fésüljetek	1	fésül	V-SBJV.PRS.INDF.2.PL	fésül-jetek
haj	6	haj	N.NOM.SG	haj
szemed	7	szem	N.NOM-PSS2S.SG	szem-ed
láttalak	4	lát	V-IND.PST.LGSPEC1.1.SG	lát-talak
kaptad	18	kap	V-IND.PST.DEF.2.SG	kap-tad
bácsitól	15	bácsi	N.SG-AT+ABL	bácsi-tól
bácsitól	15	bácsi	ADJ.SG-AT+ABL	bácsi-tól
jöttél	18	jön	V-IND.PST.INDF.2.SG	jön-ttél
használom	1	használ	V-IND.PRS.DEF.1.SG	használ-om
tettem	11	tettem	N.NOM.SG	tettem
tettem	11	tett	N.NOM-PSS1S.SG	tett-em
tettem	11	tesz	V-IND.PST.INDF.1.SG	tesz-ttem
tettem	11	tesz	V-IND.PST.DEF.1.SG	tesz-ttem
tettem	11	tetik	V-IND.PST.INDF.1.SG	tet-tem
leüljetek	1	leül	V-SBJV.PRS.INDF.2.PL	leül-jetek
üljetek	9	ül	V-SBJV.PRS.INDF.2.PL	ül-jetek
levettem	6	levesz	V-IND.PST.INDF.1.SG	levesz-ttem
levettem	6	levesz	V-IND.PST.DEF.1.SG	levesz-ttem
elején	2	eleje	N.SG-ON+ESS	eleje-n
Miklósom	4	Miklós	N.NOM-PSS1S.SG	Miklós-om
szád	13	száj	N.NOM-PSS2S.SG	száj-d
szád	13	szád	N.NOM.SG	szád
szád	13	szád	N.NOM.SG	szád
szád	13	szád	N.NOM.SG	szád
hóembert	6	hóember	N.SG-ACC	hóember-t
zuhogó	1	zuhog	V-V.PTCP.PRS	zuhog-ó
zuhogó	1	zuhog	V-V.PTCP.PRS	zuhog-ó
vittük	1	visz	V-IND.PST.DEF.1.PL	visz-ttük
aludtak	2	alszik	V-IND.PST.INDF.3.PL	alud-tak
megijedtetek	1	megijed	V-IND.PST.INDF.2.PL	megijed-tetek
vihartól	1	vihar	N.SG-AT+ABL	vihar-tól
dobott	4	dob	V-IND.PST.INDF.3.SG	dob-ott
dobott	4	dob	V-V.PTCP.PST	dob-ott
jeget	2	jég	N.SG-ACC	jég-et
vihar	2	vihar	N.NOM.SG	vihar
hasam	8	has	N.NOM-PSS1S.SG	has-am
jég	12	jég	N.NOM.SG	jég
fagyi	12	fagyi	N.NOM.SG	fagyi
jeges	4	jeges	N.NOM.SG	jeges
jeges	4	jeges	ADJ.NOM.SG	jeges
torka	4	torok	N.NOM-PSS3S.SG	torok-a
gyerekes	1	gyerekes	ADJ.NOM.SG	gyerekes
esett	41	esik	V-IND.PST.INDF.3.SG	es-ett
esett	41	esik	V-V.PTCP.PST	es-ett
homokban	6	homok	N.SG-IN+ESS	homok-ban
szórsz	1	szór	V-IND.PRS.INDF.2.SG(asz)	szór-sz
gyöngy	3	gyöngy	N.NOM.SG	gyöngy
kaszál	8	kaszál	V.IND.PRS.INDF.3.SG	kaszál
kaszálja	5	kaszál	V-IND.PRS.DEF.3.SG	kaszál-ja
kaszálja	5	kaszál	V-SBJV.PRS.DEF.3.SG	kaszál-ja
füvet	6	fű	N.SG-ACC	fű-et
ugrálj	2	ugrál	V-SBJV.PRS.INDF.2.SG	ugrál-j
ugrálj	2	ugrál	V-SBJV.PRS.INDF.2.SG	ugrál-j
férek	7	fér	V-IND.PRS.INDF.1.SG	fér-ek
hozzam	8	hoz	V-SBJV.PRS.DEF.1.SG	hoz-jam
Gabinak	2	Gabi	N.SG-DAT.SG	Gabi-nak
Gabival	1	Gabi	N.SG-INST	Gabi-val
sütöttem	2	süt	V-IND.PST.INDF.1.SG	süt-öttem
sütöttem	2	süt	V-IND.PST.DEF.1.SG	süt-öttem
kér	84	kér	V.IND.PRS.INDF.3.SG	kér
állami	1	állami	ADJ.NOM.SG	állami
fagylalt	11	fagylalt	N.NOM.SG	fagylalt
fagylalt	11	fagylal	V-IND.PST.INDF.3.SG	fagylal-t
fagylalt	11	fagylal	V-V.PTCP.PST	fagylal-t
nyalni	1	nyal	V-NFIN	nyal-ni
elesel	2	elesik	V-IND.PRS.INDF.2.SG(Ol)	eles-el
elesel	2	elesik	V-IND.PRS.INDF.2.SG(Ol)	eles-el
elestél	4	elesik	V-IND.PST.INDF.2.SG	eles-tél
elestél	4	elesik	V-IND.PST.INDF.2.SG	eles-tél
fogadjatok	1	fogad	V-SBJV.PRS.INDF.2.PL	fogad-jatok
teáért	2	tea	N.SG-PRP	tea-ért
jók	21	jó	N.NOM-PL	jó-k
jók	21	jó	N.NOM-PL	jó-k
jók	21	jó	ADJ.NOM-PL	jó-k
legyetek	1	légy	N.NOM-PSS2P.SG	légy-etek
legyetek	1	legyetek	N.NOM.SG	legyetek
legyetek	1	lesz	V-SBJV.PRS.INDF.2.PL	lesz-jetek
fagyit	29	fagyi	N.SG-ACC	fagyi-t
ablakban	2	ablak	N.SG-IN+ESS	ablak-ban
sírtam	7	sír	V-IND.PST.INDF.1.SG	sír-tam
reggelt	11	reggel	N.SG-ACC	reggel-t
kosár	10	kosár	N.NOM.SG	kosár
állni	2	áll	V-NFIN	áll-ni
garázsba	6	garázs	N.SG-IN+ALL	garázs-ba
tudta	7	tud	V-IND.PST.DEF.3.SG	tud-ta
tudtátok	1	tud	V-IND.PST.DEF.2.PL	tud-tátok
fürödni	14	fürdik	V-NFIN	fürd-ni
fürödni	14	fürdik	V-NFIN	fürd-ni
tortát	7	torta	N.SG-ACC	torta-t
töm	2	töm	V.IND.PRS.INDF.3.SG	töm
garázs	1	garázs	N.NOM.SG	garázs
megcsinálja	5	megcsinál	V-IND.PRS.DEF.3.SG	megcsinál-ja
megcsinálja	5	megcsinál	V-SBJV.PRS.DEF.3.SG	megcsinál-ja
óra	36	óra	N.NOM.SG	óra
óra	36	ó	ADJ.SG-ON+ALL	ó-ra
Jancsi	1	Jancsi	N.NOM.SG	Jancsi
anyja	1	anyja	N.NOM.SG	anyja
hasra	2	has	N.SG-ON+ALL	has-ra
orr	6	orr	N.NOM.SG	orr
tudjátok	4	tud	V-IND.PRS.DEF.2.PL	tud-játok
tudjátok	4	tud	V-SBJV.PRS.DEF.2.PL	tud-játok
abbahagyni	1	abbahagy	V-NFIN	abbahagy-ni
Müller	5	Müller	N.NOM.SG	Müller
hittem	12	hisz	V-IND.PST.INDF.1.SG	hisz-ttem
hittem	12	hisz	V-IND.PST.DEF.1.SG	hisz-ttem
kezem	29	kéz	N.NOM-PSS1S.SG	kéz-em
megmossuk	13	megmos	V-IND.PRS.DEF.1.PL	megmos-juk
megmossuk	13	megmos	V-SBJV.PRS.DEF.1.PL	megmos-juk
délbe	1	dél	N.SG-IN+ALL	dél-be
töröl	3	töröl	V.IND.PRS.INDF.3.SG	töröl
talicska	16	talicska	N.NOM.SG	talicska
dörzsöltem	1	dörzsöl	V-IND.PST.INDF.1.SG	dörzsöl-tem
dörzsöltem	1	dörzsöl	V-IND.PST.DEF.1.SG	dörzsöl-tem
lettél	4	lesz	V-IND.PST.INDF.2.SG	lesz-ttél
csúnya	74	csúnya	ADJ.NOM.SG	csúnya
dörzsölöm	1	dörzsöl	V-IND.PRS.DEF.1.SG	dörzsöl-öm
mostál	3	mos	V-IND.PST.INDF.2.SG	mos-tál
dörzsöltél	1	dörzsöl	V-IND.PST.INDF.2.SG	dörzsöl-tél
földdel	1	föld	N.SG-INST	föld-vel
lapáttal	9	lapát	N.SG-INST	lapát-val
játékot	56	játék	N.SG-ACC	játék-ot
üssétek	1	üt	V-SBJV.PRS.DEF.2.PL	üt-jétek
elrontom	13	elront	V-IND.PRS.DEF.1.SG	elront-om
rontottad	4	ront	V-IND.PST.DEF.2.SG	ront-ottad
leveszel	1	levesz	V-IND.PRS.INDF.2.SG(Ol)	levesz-el
vödör	11	vödör	N.NOM.SG	vödör
dobra	2	dob	N.SG-ON+ALL	dob-ra
eldobok	1	eldob	V-IND.PRS.INDF.1.SG	eldob-ok
dobod	3	dobod	N.NOM.SG	dobod
dobod	3	dob	N.NOM-PSS2S.SG	dob-od
dobod	3	dob	V-IND.PRS.DEF.2.SG	dob-od
veszünk	22	vesz	V-IND.PRS.INDF.1.PL	vesz-ünk
veszünk	22	vész	V-IND.PRS.INDF.1.PL	vész-ünk
veszünk	22	veszik	V-IND.PRS.INDF.1.PL	vesz-ünk
öntöd	1	önt	V-IND.PRS.DEF.2.SG	önt-öd
locsollak	1	locsol	V-IND.PRS.LGSPEC1.1.SG	locsol-lak
gyógyszerrel	1	gyógyszer	N.SG-INST	gyógyszer-vel
locsolom	1	locsol	V-IND.PRS.DEF.1.SG	locsol-om
injekció	3	injekció	N.NOM.SG	injekció
félj	5	fél	V-SBJV.PRS.INDF.2.SG	fél-j
félj	5	fél	V-SBJV.PRS.INDF.2.SG	fél-j
fogod	19	fog	V-IND.PRS.DEF.2.SG	fog-od
injekciót	3	injekció	N.SG-ACC	injekció-t
szedünk	5	szed	V-IND.PRS.INDF.1.PL	szed-ünk
csin	8	csi	N.SG-ON+ESS	csi-n
fájni	14	fáj	V-NFIN	fáj-ni
fájni	14	fáj	V-NFIN	fáj-ni
szór	1	szór	V.IND.PRS.INDF.3.SG	szór
bácsihoz	29	bácsi	N.SG-AT+ALL	bácsi-hoz
bácsihoz	29	bácsi	ADJ.SG-AT+ALL	bácsi-hoz
kavics	15	kavics	N.NOM.SG	kavics
fogja	23	fog	V-IND.PRS.DEF.3.SG	fog-ja
fogja	23	fog	V-SBJV.PRS.DEF.3.SG	fog-ja
lova	2	ló	N.NOM-PSS3S.SG	ló-a
lova	2	lova	N.NOM.SG	lova
lapátot	6	lapát	N.SG-ACC	lapát-ot
megmondtam	4	megmond	V-IND.PST.INDF.1.SG	megmond-tam
megmondtam	4	megmond	V-IND.PST.DEF.1.SG	megmond-tam
megmondtam	4	megmond	V-IND.PST.INDF.1.SG	megmond-tam
megmondtam	4	megmond	V-IND.PST.DEF.1.SG	megmond-tam
rátesszük	1	rátesz	V-IND.PRS.DEF.1.PL	rátesz-jük
házam	5	ház	N.NOM-PSS1S.SG	ház-am
nagymama	21	nagymama	N.NOM.SG	nagymama
nagymamád	5	nagymama	N.NOM-PSS2S.SG	nagymama-d
megköszönted	2	megköszön	V-IND.PST.DEF.2.SG	megköszön-ted
kaptátok	2	kap	V-IND.PST.DEF.2.PL	kap-tátok
hozott	24	hoz	V-IND.PST.INDF.3.SG	hoz-ott
hozott	24	hoz	V-V.PTCP.PST	hoz-ott
lányoknak	1	lány	N-PL-DAT.SG	lány-ok-nak
eleget	7	elég	N.SG-ACC	elég-et
eleget	7	elég	ADJ.SG-ACC	elég-et
hoztál	14	hoz	V-IND.PST.INDF.2.SG	hoz-tál
sarokba	8	sarok	N.SG-IN+ALL	sarok-ba
sarokba	8	sarok	N.SG-IN+ALL	sarok-ba
sarokban	3	sarok	N.SG-IN+ESS	sarok-ban
sarokban	3	sarok	N.SG-IN+ESS	sarok-ban
innivalót	5	innivaló	N.SG-ACC	innivaló-t
valót	1	való	N.SG-ACC	való-t
hagyjatok	2	hagy	V-SBJV.PRS.INDF.2.PL	hagy-jatok
hely	18	hely	N.NOM.SG	hely
innivalóm	1	innivaló	N.NOM-PSS1S.SG	innivaló-m
szállj	46	száll	V-SBJV.PRS.INDF.2.SG	száll-j
üres	18	üres	ADJ.NOM.SG	üres
pad	1	pad	N.NOM.SG	pad
hajód	1	hajó	N.NOM-PSS2S.SG	hajó-d
helyem	1	hely	N.NOM-PSS1S.SG	hely-em
fölszállni	5	fölszáll	V-NFIN	fölszáll-ni
ennivalót	17	ennivaló	N.SG-ACC	ennivaló-t
ennivalót	17	ennivaló	ADJ.SG-ACC	ennivaló-t
várjatok	4	vár	V-SBJV.PRS.INDF.2.PL	vár-jatok
kaptok	5	kap	V-IND.PRS.INDF.2.PL	kap-tok
büdös	18	büdös	ADJ.NOM.SG	büdös
szag	2	szag	N.NOM.SG	szag
ennivaló	7	ennivaló	N.NOM.SG	ennivaló
ennivaló	7	ennivaló	ADJ.NOM.SG	ennivaló
vacsorázunk	3	vacsorázik	V-IND.PRS.INDF.1.PL	vacsoráz-unk
vacsorázunk	3	vacsorázik	V-IND.PRS.INDF.1.PL	vacsoráz-unk
hagymát	1	hagyma	N.SG-ACC	hagyma-t
vágunk	1	vág	V-IND.PRS.INDF.1.PL	vág-unk
kerékben	1	kerék	N.SG-IN+ESS	kerék-ben
kertbe	10	kert	N.SG-IN+ALL	kert-be
hozlak	1	hoz	V-IND.PRS.LGSPEC1.1.SG	hoz-lak
álljatok	3	áll	V-SBJV.PRS.INDF.2.PL	áll-jatok
elindul	7	elindul	V.IND.PRS.INDF.3.SG	elindul
elindul	7	elindul	V.IND.PRS.INDF.3.SG	elindul
elindulni	1	elindul	V-NFIN	elindul-ni
elindulni	1	elindul	V-NFIN	elindul-ni
indulás	8	indulás	N.NOM.SG	indulás
indulás	8	indul	V-V.MSDR	indul-ás
há	71	há	N.NOM.SG	há
hülyeség	2	hülyeség	N.NOM.SG	hülyeség
leszállás	3	leszáll	V-V.MSDR	leszáll-ás
kereket	3	kerék	N.SG-ACC	kerék-et
kereket	3	kerek	ADJ.SG-ACC	kerek-et
végállomásnál	1	végállomás	N.SG-AT+ESS	végállomás-nál
szállni	8	száll	V-NFIN	száll-ni
zárt	2	zár	V-IND.PST.INDF.3.SG	zár-t
zárt	2	zár	V-V.PTCP.PST	zár-t
zárt	2	zárt	ADJ.NOM.SG	zárt
tütü	31	tütü	N.NOM.SG	tütü
tütü	31	tütü	N.NOM.SG	tütü
szállunk	5	száll	V-IND.PRS.INDF.1.PL	száll-unk
vég	2	vég	N.NOM.SG	vég
állomás	7	állomás	N.NOM.SG	állomás
végállomás	1	végállomás	N.NOM.SG	végállomás
kiszállunk	3	kiszáll	V-IND.PRS.INDF.1.PL	kiszáll-unk
kiszállok	2	kiszáll	V-IND.PRS.INDF.1.SG	kiszáll-ok
tütüt	4	tütü	N.SG-ACC	tütü-t
tütüt	4	tütü	N.SG-ACC	tütü-t
kapaszkodj	4	kapaszkodik	V-SBJV.PRS.INDF.2.SG	kapaszkod-j
leszállok	5	leszáll	V-IND.PRS.INDF.1.SG	leszáll-ok
beszállás	2	beszáll	V-V.MSDR	beszáll-ás
kanalad	2	kanál	N.NOM-PSS2S.SG	kanál-ad
vonatról	2	vonat	N.SG-ON+ABL	vonat-ról
összevissza	2	összevissza	ADJ.NOM.SG	összevissza
szépek	2	szép	ADJ.NOM-PL	szép-ek
Lacit	7	Laci	N.SG-ACC	Laci-t
zászlót	2	zászló	N.SG-ACC	zászló-t
zászló	5	zászló	N.NOM.SG	zászló
zászlónak	1	zászló	N.SG-DAT.SG	zászló-nak
botja	1	bot	N.NOM-PSS3S.SG	bot-ja
lebeg	2	lebeg	V.IND.PRS.INDF.3.SG	lebeg
egér	134	egér	N.NOM.SG	egér
akadt	1	akad	V-IND.PST.INDF.3.SG	akad-t
akadt	1	akad	V-V.PTCP.PST	akad-t
akadt	1	akad	V-IND.PST.INDF.3.SG	akad-t
akadt	1	akad	V-V.PTCP.PST	akad-t
kosárban	3	kosár	N.SG-IN+ESS	kosár-ban
hervadt	4	hervad	V-IND.PST.INDF.3.SG	hervad-t
hervadt	4	hervad	V-V.PTCP.PST	hervad-t
hervadt	4	hervadt	ADJ.NOM.SG	hervadt
friss	6	friss	ADJ.NOM.SG	friss
levél	3	levél	N.NOM.SG	levél
egyed	6	egy	N.NOM-PSS2S.SG	egy-ed
egyed	6	egyed	N.NOM.SG	egyed
köszönsz	4	köszön	V-IND.PRS.INDF.2.SG(asz)	köszön-sz
órát	9	óra	N.SG-ACC	óra-t
asztalhoz	11	asztal	N.SG-AT+ALL	asztal-hoz
asztalnál	8	asztal	N.SG-AT+ESS	asztal-nál
vigyázzon	2	vigyáz	V-SBJV.PRS.INDF.3.SG	vigyáz-jon
vigyázzon	2	vigyáz	V-SBJV.PRS.INDF.3.SG	vigyáz-jon
eltöri	1	eltör	V-IND.PRS.DEF.3.SG(i)	eltör-i
eltörik	14	eltör	V-IND.PRS.DEF.3.PL(ik)	eltör-ik
vigyázom	2	vigyáz	V-IND.PRS.DEF.1.SG	vigyáz-om
vigyázom	2	vigyáz	V-IND.PRS.DEF.1.SG	vigyáz-om
megállt	5	megáll	V-IND.PST.INDF.3.SG	megáll-t
megállt	5	megáll	V-V.PTCP.PST	megáll-t
vesszük	9	vesz	V-IND.PRS.DEF.1.PL	vesz-jük
vesszük	9	veszt	V-SBJV.PRS.DEF.1.PL	veszt-jük
vesszük	9	veszt	V-SBJV.PRS.DEF.1.PL	veszt-jük
levettük	1	levesz	V-IND.PST.DEF.1.PL	levesz-ttük
kötni	6	köt	V-NFIN	köt-ni
gondolod	5	gondol	V-IND.PRS.DEF.2.SG	gondol-od
lököd	3	lök	V-IND.PRS.DEF.2.SG	lök-öd
ebédelnek	4	ebédel	V-IND.PRS.INDF.3.PL	ebédel-nek
engedem	7	enged	V-IND.PRS.DEF.1.SG	enged-em
kiszáll	5	kiszáll	V.IND.PRS.INDF.3.SG	kiszáll
indulhat	7	indul	V-POT	indul-hat
induljon	4	indul	V-SBJV.PRS.INDF.3.SG	indul-jon
tolom	4	tol	V-IND.PRS.DEF.1.SG	tol-om
tolni	1	tol	V-NFIN	tol-ni
elmentem	3	elment	V-IND.PRS.DEF.1.SG	elment-em
szegedi	3	szegedi	N.NOM.SG	szegedi
szegedi	3	szegedi	ADJ.NOM.SG	szegedi
leszállni	4	leszáll	V-NFIN	leszáll-ni
leszáll	6	leszáll	V.IND.PRS.INDF.3.SG	leszáll
fogtok	5	fog	V-IND.PRS.INDF.2.PL	fog-tok
távolsági	1	távolsági	ADJ.NOM.SG	távolsági
autóbusz	2	autóbusz	N.NOM.SG	autóbusz
utcába	3	utca	N.SG-IN+ALL	utca-ba
üljek	10	ül	V-SBJV.PRS.INDF.1.SG	ül-jek
hátam	4	hát	N.NOM-PSS1S.SG	hát-am
tudunk	24	tud	V-IND.PRS.INDF.1.PL	tud-unk
leszünk	2	lesz	V-IND.PRS.INDF.1.PL	lesz-ünk
autóba	13	autó	N.SG-IN+ALL	autó-ba
ülünk	9	ül	V-IND.PRS.INDF.1.PL	ül-ünk
autóban	6	autó	N.SG-IN+ESS	autó-ban
várjunk	3	vár	V-SBJV.PRS.INDF.1.PL	vár-junk
jöhet	15	jön	V-POT	jön-het
levetted	6	levesz	V-IND.PST.DEF.2.SG	levesz-tted
mackó	31	mackó	N.NOM.SG	mackó
lánc	6	lánc	N.NOM.SG	lánc
lökve	1	lök	V-V.CVB	lök-ve
csinos	9	csinos	ADJ.NOM.SG	csinos
nagyanyám	1	nagyanya	N.NOM-PSS1S.SG	nagyanya-m
nagyanyám	1	nagyanyám	N.NOM.SG	nagyanyám
összerakjuk	11	összerak	V-IND.PRS.DEF.1.PL	összerak-juk
összerakjuk	11	összerak	V-SBJV.PRS.DEF.1.PL	összerak-juk
mán	3	ma	N.SG-ON+ESS	ma-n
száját	12	száj	N.SG-PSS3S-ACC	száj-a-t
száját	12	szája	N.SG-ACC	szája-t
megütötte	9	megüt	V-IND.PST.DEF.3.SG	megüt-ötte
kiszállni	1	kiszáll	V-NFIN	kiszáll-ni
bekapcsolom	9	bekapcsol	V-IND.PRS.DEF.1.SG	bekapcsol-om
bekapcsolom	9	bekapcsol	V-IND.PRS.DEF.1.SG	bekapcsol-om
rátenni	2	rátesz	V-NFIN	ráten-ni
szappan	31	szappan	N.NOM.SG	szappan
