SF	Freq	Lemma	Analysis	Segmentation
kómával	1	kóma	N.SG-INST	kóma-val
megveszik	1	megvesz	V-IND.PRS.DEF.3.PL	megvesz-ik
fánál	1	fa	N.SG-AT+ESS	fa-nál
szaladsz	1	szalad	V-IND.PRS.INDF.2.SG	szalad-sz
csipeszek	1	csipesz	N.NOM-PL	csipesz-ek
csipeszed	1	csipesz	N.NOM-PSS2S.SG	csipesz-ed
megnézek	1	megnéz	V-IND.PRS.INDF.1.SG	megnéz-ek
elfelejtünk	1	elfelejt	V-IND.PRS.INDF.1.PL	elfelejt-ünk
csipeszem	1	csipesz	N.NOM-PSS1S.SG	csipesz-em
fület	1	fül	N.SG-ACC	fül-et
szednek	1	szed	V-IND.PRS.INDF.3.PL	szed-nek
vödörhöz	1	vödör	N.SG-AT+ALL	vödör-höz
tád	1	tá	N.NOM-PSS2S.SG	tá-d
letett	1	letesz	V-IND.PST.INDF.3.SG	letesz-tt
éné	1	én	N.SG-PSS4S	én-é
teszik	1	tesz	V-IND.PRS.DEF.3.PL	tesz-ik
reggelit	1	reggeli	N.SG-ACC	reggeli-t
próbálom	1	próbál	V-IND.PRS.DEF.1.SG	próbál-om
kelem	1	kel	N.NOM-PSS1S.SG	kel-em
hintának	1	hinta	N.SG-DAT	hinta-nak
dédivel	1	dédi	N.SG-INST	dédi-vel
nagymamám	1	nagymama	N.NOM-PSS1S.SG	nagymama-m
eladtál	1	elad	V-IND.PST.INDF.2.SG	elad-tál
szokunk	1	szokik	V-IND.PRS.INDF.1.PL	szokik-unk
fülébe	1	füle	N.SG-IN+ALL	füle-be
macim	1	maci	N.NOM-PSS1S.SG	maci-m
hatba	1	hat	N.SG-IN+ALL	hat-ba
dugjam	1	dug	V-SBJV.PRS.DEF.1.SG	dug-jam
tetsz	1	tetik	V-IND.PRS.INDF.2.SG	tetik-sz
világoson	1	világos	ADJ.SG-ON+ESS	világos-on
szemük	1	szem	N.NOM-PSS3P.SG	szem-ük
kerekük	1	kerék	N.NOM-PSS3P.SG	kerék-ük
kiviszi	1	kivisz	V-IND.PRS.DEF.3.SG	kivisz-i
andihoz	1	andi	N.SG-AT+ALL	andi-hoz
veszekedünk	1	veszekedik	V-IND.PRS.INDF.1.PL	veszekedik-ünk
felálltam	1	feláll	V-IND.PST.INDF.1.SG	feláll-tam
kutyám	1	kutya	N.NOM-PSS1S.SG	kutya-m
elrontott	1	elront	V-IND.PST.INDF.3.SG	elront-ott
ceruzám	1	ceruza	N.NOM-PSS1S.SG	ceruza-m
fiat	1	fi	N.SG-ACC	fi-at
rókától	1	róka	N.SG-AT+ABL	róka-tól
írok	1	ír	N.NOM-PL	ír-ok
karikám	1	karika	N.NOM-PSS1S.SG	karika-m
fürödtem	1	fürdik	V-IND.PST.INDF.1.SG	fürdik-tem
hátizsákba	1	hátizsák	N.SG-IN+ALL	hátizsák-ba
kutyára	1	kutya	N.SG-ON+ALL	kutya-ra
kavicsba	1	kavics	N.SG-IN+ALL	kavics-ba
gyógyultam	1	gyógyul	V-IND.PST.INDF.1.SG	gyógyul-tam
krumplija	1	krumpli	N.NOM-PSS3S.SG	krumpli-ja
háté	1	hát	N.SG-PSS4S	hát-é
fenne	1	fen	V-COND.PRS.INDF.3.SG	fen-ne
csinálnom	1	csinál	V-NFIN.1.SG	csinál-nom
kicsik	1	kicsi	ADJ.NOM-PL	kicsi-k
szeretni	1	szeret	V-NFIN	szeret-ni
porszívónak	1	porszívó	N.SG-DAT	porszívó-nak
kezdem	1	kezd	V-IND.PRS.DEF.1.SG	kezd-em
megnézd	1	megnéz	V-SBJV.PRS.DEF.2.SG	megnéz-d
széké	1	szék	N.SG-PSS4S	szék-é
babom	1	bab	N.NOM-PSS1S.SG	bab-om
meggyógyított	1	meggyógyít	V-IND.PST.INDF.3.SG	meggyógyít-ott
lakok	1	lak	N.NOM-PL	lak-ok
fürödj	1	fürdik	V-SBJV.PRS.INDF.2.SG	fürdik-j
nyakam	1	nyak	N.NOM-PSS1S.SG	nyak-am
elefántom	1	elefánt	N.NOM-PSS1S.SG	elefánt-om
jéje	1	jé	N.NOM-PSS3S.SG	jé-je
kicserélni	1	kicserél	V-NFIN	kicserél-ni
sét	1	sé	N.SG-ACC	sé-t
ázni	1	ázik	V-NFIN	ázik-ni
békéscsabán	1	békéscsaba	N.SG-ON+ESS	békéscsaba-n
étterembe	1	étterem	N.SG-IN+ALL	étterem-be
csoszogni	1	csoszog	V-NFIN	csoszog-ni
elvesszen	1	elveszt	V-SBJV.PRS.INDF.3.SG	elveszt-jen
doktorhoz	1	doktor	N.SG-AT+ALL	doktor-hoz
bánsz	1	bán	V-IND.PRS.INDF.2.SG	bán-sz
hagytuk	1	hagy	V-IND.PST.DEF.1.PL	hagy-tuk
héi	1	hé	N.NOM-PSS3S.PL	hé-i
melegbe	1	meleg	N.SG-IN+ALL	meleg-be
estet	1	est	N.SG-ACC	est-et
söpörtem	1	söpör	V-IND.PST.INDF.1.SG	söpör-tem
labdáé	1	labda	N.SG-PSS4S	labda-é
kötényben	1	kötény	N.SG-IN+ESS	kötény-ben
kilóval	1	kiló	N.SG-INST	kiló-val
kának	1	ká	N.SG-DAT	ká-nak
vonatozni	1	vonatozik	V-NFIN	vonatozik-ni
vadunk	1	vad	N.NOM-PSS1P.SG	vad-unk
barnához	1	barna	ADJ.SG-AT+ALL	barna-hoz
bák	1	bá	N.NOM-PL	bá-k
asztala	1	asztal	N.NOM-PSS3S.SG	asztal-a
lássak	1	lát	V-SBJV.PRS.INDF.1.SG	lát-jak
rontott	1	ront	V-IND.PST.INDF.3.SG	ront-ott
lázat	1	láz	N.SG-ACC	láz-at
bocsánatot	1	bocsánat	N.SG-ACC	bocsánat-ot
megfordulok	1	megfordul	V-IND.PRS.INDF.1.SG	megfordul-ok
virágunk	1	virág	N.NOM-PSS1P.SG	virág-unk
autóhoz	1	autó	N.SG-AT+ALL	autó-hoz
felveszem	1	felvesz	V-IND.PRS.DEF.1.SG	felvesz-em
nadrágok	1	nadrág	N.NOM-PL	nadrág-ok
megmossam	1	megmos	V-SBJV.PRS.DEF.1.SG	megmos-jam
megmostam	1	megmos	V-IND.PST.INDF.1.SG	megmos-tam
pucoltam	1	pucol	V-IND.PST.INDF.1.SG	pucol-tam
tojta	1	tojik	V-IND.PST.DEF.3.SG	tojik-ta
vejem	1	vő	N.NOM-PSS1S.SG	vő-em
mondtuk	1	mond	V-IND.PST.DEF.1.PL	mond-tuk
kentem	1	ken	V-IND.PST.INDF.1.SG	ken-tem
hallgatunk	1	hallgat	V-IND.PRS.INDF.1.PL	hallgat-unk
hajtani	1	hajt	V-NFIN	hajt-ani
kosza	1	kosz	N.NOM-PSS3S.SG	kosz-a
fázó	1	fázik	V-V.PTCP.PRS	fázik-ó
bontok	1	bont	V-IND.PRS.INDF.1.SG	bont-ok
hadad	1	had	N.NOM-PSS2S.SG	had-ad
lophat	1	lop	V-POT	lop-hat
eléri	1	elér	V-IND.PRS.DEF.3.SG	elér-i
etetem	1	etet	V-IND.PRS.DEF.1.SG	etet-em
tojó	1	tojik	V-V.PTCP.PRS	tojik-ó
kája	1	ká	N.NOM-PSS3S.SG	ká-ja
kéje	1	kéj	N.NOM-PSS3S.SG	kéj-e
hiszek	1	hisz	V-IND.PRS.INDF.1.SG	hisz-ek
fényképezik	1	fényképez	V-IND.PRS.DEF.3.PL	fényképez-ik
intézzük	1	intéz	V-IND.PRS.DEF.1.PL	intéz-jük
hasába	1	hasa	N.SG-IN+ALL	hasa-ba
ajtójuk	1	ajtó	N.NOM-PSS3P.SG	ajtó-juk
manók	1	manó	N.NOM-PL	manó-k
vennénk	1	vesz	V-COND.PRS.INDF.1.PL	vesz-nénk
adtok	1	ad	V-IND.PRS.INDF.2.PL	ad-tok
dudája	1	duda	N.NOM-PSS3S.SG	duda-ja
fiszek	1	fisz	N.NOM-PL	fisz-ek
pakolok	1	pakol	V-IND.PRS.INDF.1.SG	pakol-ok
zacskót	1	zacskó	N.SG-ACC	zacskó-t
ekén	1	eke	N.SG-ON+ESS	eke-n
vetető	1	vetet	V-V.PTCP.PRS	vetet-ő
nádon	1	nád	N.SG-ON+ESS	nád-on
éjed	1	éj	N.NOM-PSS2S.SG	éj-ed
vaja	1	vaj	N.NOM-PSS3S.SG	vaj-a
apué	1	apu	N.SG-PSS4S	apu-é
sajátom	1	saját	ADJ.SG-PSS1S	saját-om
vájjak	1	váj	V-SBJV.PRS.INDF.1.SG	váj-jak
hán	1	há	N.SG-ON+ESS	há-n
szobájuk	1	szoba	N.NOM-PSS3P.SG	szoba-juk
feji	1	fej	V-IND.PRS.DEF.3.SG	fej-i
énekeljek	1	énekel	V-SBJV.PRS.INDF.1.SG	énekel-jek
kettőtől	1	kettő	N.SG-AT+ABL	kettő-től
lovagoljak	1	lovagol	V-SBJV.PRS.INDF.1.SG	lovagol-jak
meséd	1	mese	N.NOM-PSS2S.SG	mese-d
énem	1	én	N.NOM-PSS1S.SG	én-em
nyomtam	1	nyom	V-IND.PST.INDF.1.SG	nyom-tam
bekented	1	beken	V-IND.PST.DEF.2.SG	beken-ted
védd	1	véd	V-SBJV.PRS.DEF.2.SG	véd-d
gyógyítom	1	gyógyít	V-IND.PRS.DEF.1.SG	gyógyít-om
appom	1	app	N.NOM-PSS1S.SG	app-om
motorom	1	motor	N.NOM-PSS1S.SG	motor-om
tápot	1	táp	N.SG-ACC	táp-ot
raknak	1	rak	V-IND.PRS.INDF.3.PL	rak-nak
hátában	1	háta	N.SG-IN+ESS	háta-ban
magnója	1	magnó	N.NOM-PSS3S.SG	magnó-ja
kéké	1	kék	N.SG-PSS4S	kék-é
testemet	1	testem	N.SG-ACC	testem-et
helyé	1	hely	N.SG-PSS4S	hely-é
mosok	1	mos	V-IND.PRS.INDF.1.SG	mos-ok
lemosod	1	lemos	V-IND.PRS.DEF.2.SG	lemos-od
fogát	1	foga	N.SG-ACC	foga-t
hozzátesszük	1	hozzátesz	V-IND.PRS.DEF.1.PL	hozzátesz-jük
húzok	1	húz	V-IND.PRS.INDF.1.SG	húz-ok
lakjam	1	lakik	V-SBJV.PRS.DEF.1.SG	lakik-jam
legót	1	legó	N.SG-ACC	legó-t
leveted	1	levet	V-IND.PRS.DEF.2.SG	levet-ed
mondj	1	mond	V-SBJV.PRS.INDF.2.SG	mond-j
hemed	1	hem	N.NOM-PSS2S.SG	hem-ed
pénztárnál	1	pénztár	N.SG-AT+ESS	pénztár-nál
megfizetett	1	megfizet	V-IND.PST.INDF.3.SG	megfizet-ett
jaknak	1	jak	N.SG-DAT	jak-nak
megmondtad	1	megmond	V-IND.PST.DEF.2.SG	megmond-tad
kocsihoz	1	kocsi	N.SG-AT+ALL	kocsi-hoz
dugjak	1	dug	V-SBJV.PRS.INDF.1.SG	dug-jak
kagylót	1	kagyló	N.SG-ACC	kagyló-t
előt	1	elő	N.SG-ACC	elő-t
jegyen	1	jegy	N.SG-ON+ESS	jegy-en
videót	1	videó	N.SG-ACC	videó-t
hallgassa	1	hallgat	V-SBJV.PRS.DEF.3.SG	hallgat-ja
simogassam	1	simogat	V-SBJV.PRS.DEF.1.SG	simogat-jam
hajóval	1	hajó	N.SG-INST	hajó-val
hajak	1	haj	N.NOM-PL	haj-ak
ölbe	1	öl	N.SG-IN+ALL	öl-be
bekente	1	beken	V-IND.PST.DEF.3.SG	beken-te
bevettem	1	bevesz	V-IND.PST.INDF.1.SG	bevesz-ttem
ülésbe	1	ülés	N.SG-IN+ALL	ülés-be
ótt	1	ó	V-IND.PST.INDF.3.SG	ó-tt
hallgattuk	1	hallgat	V-IND.PST.DEF.1.PL	hallgat-tuk
zenét	1	zene	N.SG-ACC	zene-t
készíted	1	készít	V-IND.PRS.DEF.2.SG	készít-ed
bugyija	1	bugyi	N.NOM-PSS3S.SG	bugyi-ja
figyelünk	1	figyel	V-IND.PRS.INDF.1.PL	figyel-ünk
nézett	1	néz	V-IND.PST.INDF.3.SG	néz-ett
szomszédba	1	szomszéd	N.SG-IN+ALL	szomszéd-ba
fajba	1	faj	N.SG-IN+ALL	faj-ba
okosabb	1	okos	ADJ.NOM.SG-CMPR	okos-abb
fényképezem	1	fényképez	V-IND.PRS.DEF.1.SG	fényképez-em
képzed	1	képez	V-IND.PRS.DEF.2.SG	képez-ed
siető	1	siet	V-V.PTCP.PRS	siet-ő
hajjá	1	haj	N.SG-TRANS	haj-vá
féken	1	fék	N.SG-ON+ESS	fék-en
szerelt	1	szerel	V-IND.PST.INDF.3.SG	szerel-t
gyújtok	1	gyújt	V-IND.PRS.INDF.1.SG	gyújt-ok
fölülni	1	fölül	V-NFIN	fölül-ni
teáskannát	1	teáskanna	N.SG-ACC	teáskanna-t
homokozónál	1	homokozó	N.SG-AT+ESS	homokozó-nál
festőt	1	festő	N.SG-ACC	festő-t
focija	1	foci	N.NOM-PSS3S.SG	foci-ja
isibe	1	isi	N.SG-IN+ALL	isi-be
kicsivel	1	kicsi	ADJ.SG-INST	kicsi-vel
vizében	1	vize	N.SG-IN+ESS	vize-ben
anyót	1	anyó	N.SG-ACC	anyó-t
kockásba	1	kockás	N.SG-IN+ALL	kockás-ba
hógolyóm	1	hógolyó	N.NOM-PSS1S.SG	hógolyó-m
